#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 07 07 13 40 100  5.4  6.5  0.93  4.76  4.25  86 1018.9 999.0  23.9 999.0 99.0 99.00 
2020 07 07 13 50  96  5.2  6.3 99.00 99.00 99.00 999 1019.0 999.0  23.9 999.0 99.0 99.00 
2020 07 07 14 00  89  5.0  6.1 99.00 99.00 99.00 999 1019.2 999.0  23.9 999.0 99.0 99.00 
2020 07 07 14 10  92  5.0  6.1 99.00 99.00 99.00 999 1019.3 999.0  23.9 999.0 99.0 99.00 
2020 07 07 14 20  92  4.9  5.8 99.00 99.00 99.00 999 1019.2 999.0  24.0 999.0 99.0 99.00 
2020 07 07 14 30  90  4.9  6.1 99.00 99.00 99.00 999 1019.2 999.0  24.1 999.0 99.0 99.00 
2020 07 07 14 40  91  5.0  6.0  0.90  5.00  4.21  81 1019.2 999.0  24.1 999.0 99.0 99.00 
2020 07 07 14 50  99  5.2  6.3 99.00 99.00 99.00 999 1019.2 999.0  24.1 999.0 99.0 99.00 
2020 07 07 15 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.2 999.0 99.0 99.00 
2020 07 07 15 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.2 999.0 99.0 99.00 
2020 07 07 15 20  99  5.6  6.9 99.00 99.00 99.00 999 9999.0 999.0  24.2 999.0 99.0 99.00 
2020 07 07 15 30  97  5.6  6.6 99.00 99.00 99.00 999 1019.1 999.0  24.2 999.0 99.0 99.00 
2020 07 07 15 40  90  5.5  6.8 99.00 99.00 99.00 999 1019.0 999.0  24.2 999.0 99.0 99.00 
2020 07 07 15 50  95  5.6  6.6 99.00 99.00 99.00 999 1019.0 999.0  24.2 999.0 99.0 99.00 
2020 07 07 16 00 101  5.6  6.7 99.00 99.00 99.00 999 1019.2 999.0  24.2 999.0 99.0 99.00 
2020 07 07 16 10 100  5.2  6.9 99.00 99.00 99.00 999 1019.2 999.0  24.3 999.0 99.0 99.00 
2020 07 07 16 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 16 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 16 40 104  5.0  5.9 99.00 99.00 99.00 999 1019.3 999.0  24.3 999.0 99.0 99.00 
2020 07 07 16 50 100  5.6  6.6 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 17 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 17 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 17 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 17 30 105  5.5  6.7 99.00 99.00 99.00 999 1019.3 999.0  24.4 999.0 99.0 99.00 
2020 07 07 17 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 17 50 103  6.2  7.2 99.00 99.00 99.00 999 1019.2 999.0  24.4 999.0 99.0 99.00 
2020 07 07 18 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 18 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 18 20 113  6.7  7.9 99.00 99.00 99.00 999 1018.9 999.0  24.4 999.0 99.0 99.00 
2020 07 07 18 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 18 40 111  6.1  7.5 99.00 99.00 99.00 999 1018.8 999.0  24.4 999.0 99.0 99.00 
2020 07 07 18 50 115  5.9  7.4 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 19 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 19 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 19 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 19 30 113  6.5  7.6 99.00 99.00 99.00 999 1018.4 999.0  24.3 999.0 99.0 99.00 
2020 07 07 19 40 113  6.5  7.7 99.00 99.00 99.00 999 1018.4 999.0  24.3 999.0 99.0 99.00 
2020 07 07 19 50 110  6.5  7.9 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 20 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 20 10 117  5.7  6.6 99.00 99.00 99.00 999 1018.3 999.0  24.3 999.0 99.0 99.00 
2020 07 07 20 20 118  5.7  7.2 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 07 20 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 20 40 119  5.6  6.7 99.00 99.00 99.00 999 1017.9 999.0  24.4 999.0 99.0 99.00 
2020 07 07 20 50 119  5.1  6.3 99.00 99.00 99.00 999 1017.7 999.0 999.0 999.0 99.0 99.00 
2020 07 07 21 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 21 10 127  4.8  6.0 99.00 99.00 99.00 999 1017.6 999.0  24.4 999.0 99.0 99.00 
2020 07 07 21 20 133  5.0  6.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 07 21 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 21 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 21 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 22 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 22 10 135  5.6  7.1 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 22 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 23 20 151  5.1  6.1 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 07 23 30 151  3.9  4.7 99.00 99.00 99.00 999 1017.2 999.0  24.5 999.0 99.0 99.00 
2020 07 07 23 40 153  4.7  5.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 00 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 00 20 175  5.8  7.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 00 30 174  5.2  6.3 99.00 99.00 99.00 999 1017.1 999.0  24.5 999.0 99.0 99.00 
2020 07 08 00 40 173  5.2  6.6 99.00 99.00 99.00 999 1017.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 00 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 01 00 177  5.3  6.8 99.00 99.00 99.00 999 1016.9 999.0  24.5 999.0 99.0 99.00 
2020 07 08 01 10 178  5.2  6.4 99.00 99.00 99.00 999 1017.1 999.0  24.5 999.0 99.0 99.00 
2020 07 08 01 20 179  5.9  7.4 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 01 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 01 40 177  5.8  6.6 99.00 99.00 99.00 999 1017.2 999.0  24.5 999.0 99.0 99.00 
2020 07 08 01 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 02 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 02 10 171  5.6  6.8 99.00 99.00 99.00 999 1017.1 999.0  24.5 999.0 99.0 99.00 
2020 07 08 02 20 169  6.3  7.4 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 02 30 168  5.5  7.2 99.00 99.00 99.00 999 1017.2 999.0  24.6 999.0 99.0 99.00 
2020 07 08 02 40 174  5.4  6.6 99.00 99.00 99.00 999 1017.2 999.0  24.5 999.0 99.0 99.00 
2020 07 08 02 50 179  6.6  8.1 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 03 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 03 10 187  6.8  8.1 99.00 99.00 99.00 999 1017.1 999.0  24.4 999.0 99.0 99.00 
2020 07 08 03 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 03 30 183  6.1  7.2 99.00 99.00 99.00 999 1016.8 999.0  24.4 999.0 99.0 99.00 
2020 07 08 03 40 179  6.5  7.9 99.00 99.00 99.00 999 1016.9 999.0  24.4 999.0 99.0 99.00 
2020 07 08 03 50 178  6.8  8.6 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 04 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 04 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 04 20 185  6.4  8.0 99.00 99.00 99.00 999 1017.2 999.0 999.0 999.0 99.0 99.00 
2020 07 08 04 30 189  6.3  7.8 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 04 40 192  5.9  7.0 99.00 99.00 99.00 999 1017.1 999.0  24.3 999.0 99.0 99.00 
2020 07 08 05 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 05 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 05 20 184  6.0  7.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 05 30 184  6.1  7.4 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 05 40 188  5.9  7.0 99.00 99.00 99.00 999 1016.8 999.0  24.4 999.0 99.0 99.00 
2020 07 08 06 00 194  5.9  7.4 99.00 99.00 99.00 999 1016.8 999.0  24.4 999.0 99.0 99.00 
2020 07 08 06 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 06 20 193  5.6  7.1 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 06 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 06 40 187  4.9  6.1 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 06 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 07 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 07 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 07 20 196  4.8  6.0 99.00 99.00 99.00 999 1016.6 999.0  24.4 999.0 99.0 99.00 
2020 07 08 07 30 193  5.0  5.8 99.00 99.00 99.00 999 1016.5 999.0  24.4 999.0 99.0 99.00 
2020 07 08 07 40 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 07 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 08 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 08 10 189  4.8  5.9 99.00 99.00 99.00 999 1016.5 999.0  24.4 999.0 99.0 99.00 
2020 07 08 08 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 08 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 08 40 192  4.6  5.6 99.00 99.00 99.00 999 1016.6 999.0  24.4 999.0 99.0 99.00 
2020 07 08 08 50 190  4.6  5.6 99.00 99.00 99.00 999 1016.5 999.0  24.4 999.0 99.0 99.00 
2020 07 08 09 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 09 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 09 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 09 30 187  4.5  5.4 99.00 99.00 99.00 999 1016.6 999.0  24.3 999.0 99.0 99.00 
2020 07 08 09 40 187  4.6  5.5 99.00 99.00 99.00 999 1016.6 999.0  24.3 999.0 99.0 99.00 
2020 07 08 09 50 183  4.7  5.6 99.00 99.00 99.00 999 1016.5 999.0  24.3 999.0 99.0 99.00 
2020 07 08 10 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 10 10 192  4.3  5.4 99.00 99.00 99.00 999 1016.8 999.0  24.3 999.0 99.0 99.00 
2020 07 08 10 20 191  4.3  5.4 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 10 30 186  4.3  5.3 99.00 99.00 99.00 999 1016.8 999.0  24.3 999.0 99.0 99.00 
2020 07 08 10 40 196  3.9  5.0 99.00 99.00 99.00 999 1016.9 999.0  24.3 999.0 99.0 99.00 
2020 07 08 10 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 11 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 11 10 190  4.5  5.4 99.00 99.00 99.00 999 1017.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 11 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 11 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.3 999.0 99.0 99.00 
2020 07 08 11 40 183  4.2  5.5 99.00 99.00 99.00 999 1017.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 11 50 183  4.7  5.4 99.00 99.00 99.00 999 1016.9 999.0  24.4 999.0 99.0 99.00 
2020 07 08 12 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 12 10 183  4.1  5.4 99.00 99.00 99.00 999 1016.9 999.0  24.4 999.0 99.0 99.00 
2020 07 08 12 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 12 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 12 40 183  5.2  6.4 99.00 99.00 99.00 999 1016.7 999.0  24.4 999.0 99.0 99.00 
2020 07 08 12 50 184  5.1  6.5 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 13 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 08 13 10 178  6.0  7.5 99.00 99.00 99.00 999 1016.4 999.0  24.4 999.0 99.0 99.00 
2020 07 08 13 20 177  6.1  7.5 99.00 99.00 99.00 999 1016.3 999.0  24.4 999.0 99.0 99.00 
2020 07 08 13 30 176  6.4  7.6 99.00 99.00 99.00 999 1016.3 999.0  24.5 999.0 99.0 99.00 
2020 07 08 13 40 185  6.0  7.6 99.00 99.00 99.00 999 1016.4 999.0  24.5 999.0 99.0 99.00 
2020 07 08 14 00 183  5.7  7.3 99.00 99.00 99.00 999 1016.3 999.0  24.5 999.0 99.0 99.00 
2020 07 08 14 10 182  5.5  6.7 99.00 99.00 99.00 999 1016.3 999.0  24.5 999.0 99.0 99.00 
2020 07 08 14 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 08 14 30 184  5.1  6.3 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00 
2020 07 08 14 40 184  5.3  6.1 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00 
2020 07 08 14 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 08 15 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 08 15 10 184  5.4  6.6 99.00 99.00 99.00 999 1016.6 999.0  24.7 999.0 99.0 99.00 
2020 07 08 15 20 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.8 999.0 99.0 99.00 
2020 07 08 15 30 182  5.6  6.9 99.00 99.00 99.00 999 1016.5 999.0  24.8 999.0 99.0 99.00 
2020 07 08 15 40 183  6.0  7.0 99.00 99.00 99.00 999 1016.5 999.0 999.0 999.0 99.0 99.00 
2020 07 08 15 50 182  6.3  8.2 99.00 99.00 99.00 999 9999.0 999.0  24.8 999.0 99.0 99.00 
2020 07 08 16 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.8 999.0 99.0 99.00 
2020 07 08 16 10 179  6.5  7.9 99.00 99.00 99.00 999 1016.4 999.0 999.0 999.0 99.0 99.00 
2020 07 08 16 20 182  6.3  7.4 99.00 99.00 99.00 999 1016.4 999.0  24.8 999.0 99.0 99.00 
2020 07 08 16 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.9 999.0 99.0 99.00 
2020 07 08 16 40 177  6.1  7.4 99.00 99.00 99.00 999 9999.0 999.0  24.9 999.0 99.0 99.00 
2020 07 08 17 10 173  7.1  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 17 20 170  7.3  8.9 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00 
2020 07 08 17 30 171  7.3  8.7 99.00 99.00 99.00 999 1015.6 999.0 999.0 999.0 99.0 99.00 
2020 07 08 17 40 170  7.5  8.7 99.00 99.00 99.00 999 1015.5 999.0  25.0 999.0 99.0 99.00 
2020 07 08 18 00 175  7.6  9.2 99.00 99.00 99.00 999 1015.7 999.0 999.0 999.0 99.0 99.00 
2020 07 08 18 10 178  7.2  8.9 99.00 99.00 99.00 999 1015.5 999.0  25.0 999.0 99.0 99.00 
2020 07 08 18 20 177  7.1  8.6 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00 
2020 07 08 18 30 178  7.3  9.0 99.00 99.00 99.00 999 1015.5 999.0 999.0 999.0 99.0 99.00 
2020 07 08 18 40 175  7.1  8.4 99.00 99.00 99.00 999 1015.2 999.0  25.0 999.0 99.0 99.00 
2020 07 08 19 00 172  7.4  9.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 19 10 175  7.5  9.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 19 20 175  7.0  8.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 19 30 177  7.3  9.9 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 08 22 00 180  6.9  8.2 99.00 99.00 99.00 999 1014.1 999.0  24.9 999.0 99.0 99.00 
2020 07 08 22 10 181  7.2  8.9 99.00 99.00 99.00 999 1013.9 999.0  24.9 999.0 99.0 99.00 
2020 07 08 22 20 179  7.4  8.9 99.00 99.00 99.00 999 1013.9 999.0  24.9 999.0 99.0 99.00 
2020 07 08 22 30 177  8.0 10.0 99.00 99.00 99.00 999 1013.6 999.0  24.9 999.0 99.0 99.00 
2020 07 08 22 40 176  8.3  9.9  0.85  4.17  3.70 140 1013.3 999.0  24.8 999.0 99.0 99.00 
2020 07 08 22 50 177  8.5 10.4 99.00 99.00 99.00 999 1013.4 999.0  24.8 999.0 99.0 99.00 
2020 07 08 23 00 177  8.1 10.1 99.00 99.00 99.00 999 1013.6 999.0  24.8 999.0 99.0 99.00 
2020 07 08 23 10 177  8.6 10.4 99.00 99.00 99.00 999 1013.5 999.0  24.8 999.0 99.0 99.00 
2020 07 08 23 20 179  8.4 10.5 99.00 99.00 99.00 999 1013.6 999.0 999.0 999.0 99.0 99.00 
2020 07 08 23 40 179  8.0  9.6 99.00 99.00 99.00 999 1013.7 999.0  24.7 999.0 99.0 99.00 
2020 07 09 00 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.7 999.0 99.0 99.00 
2020 07 09 00 20 180  6.5  8.1 99.00 99.00 99.00 999 1014.1 999.0 999.0 999.0 99.0 99.00 
2020 07 09 00 30 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 09 00 40 186  6.4  8.2 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 09 01 30 186  6.4  7.5 99.00 99.00 99.00 999 1013.9 999.0  24.6 999.0 99.0 99.00 
2020 07 09 01 40 186  6.6  7.7 99.00 99.00 99.00 999 1013.9 999.0  24.5 999.0 99.0 99.00 
2020 07 09 02 00 193  6.0  7.5 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 09 02 10 193  5.5  6.8 99.00 99.00 99.00 999 1014.5 999.0  24.5 999.0 99.0 99.00 
2020 07 09 02 20 192  5.3  6.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 02 30 188  4.9  6.1 99.00 99.00 99.00 999 1014.7 999.0  24.5 999.0 99.0 99.00 
2020 07 09 02 40 183  5.2  6.1 99.00 99.00 99.00 999 1014.5 999.0  24.5 999.0 99.0 99.00 
2020 07 09 03 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 09 03 10 180  5.5  6.9 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 09 03 20 183  5.6  6.9 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 09 03 30 186  5.5  6.9 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
2020 07 09 03 40 184  5.9  7.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 04 00 192  6.3  7.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 04 10 193  6.1  7.8 99.00 99.00 99.00 999 1014.3 999.0  24.6 999.0 99.0 99.00 
2020 07 09 04 20 196  6.4  7.6 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00 
2020 07 09 04 30 194  6.2  7.3 99.00 99.00 99.00 999 1014.3 999.0 999.0 999.0 99.0 99.00 
2020 07 09 04 40 194  5.3  6.4 99.00 99.00 99.00 999 1014.3 999.0  24.6 999.0 99.0 99.00 
2020 07 09 05 00 195  4.8  5.9 99.00 99.00 99.00 999 1014.2 999.0 999.0 999.0 99.0 99.00 
2020 07 09 05 10 199  4.7  5.6 99.00 99.00 99.00 999 1014.3 999.0  24.5 999.0 99.0 99.00 
2020 07 09 05 20 203  4.2  5.3 99.00 99.00 99.00 999 1014.4 999.0  24.5 999.0 99.0 99.00 
2020 07 09 05 30 206  3.5  4.4 99.00 99.00 99.00 999 1014.5 999.0 999.0 999.0 99.0 99.00 
2020 07 09 05 40 207  2.9  3.9 99.00 99.00 99.00 999 1014.6 999.0  24.5 999.0 99.0 99.00 
2020 07 09 06 00 203  3.8  4.7 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 06 10 198  4.1  5.1 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 06 20 200  3.9  4.9 99.00 99.00 99.00 999 1014.2 999.0  24.5 999.0 99.0 99.00 
2020 07 09 06 30 202  4.0  5.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 06 40 201  3.6  4.5 99.00 99.00 99.00 999 1014.3 999.0  24.6 999.0 99.0 99.00 
2020 07 09 07 00 200  3.5  4.7 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 09 07 10 206  3.0  3.7 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 09 07 20 209  2.6  3.2 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 07 30 208  2.7  3.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 07 40 207  2.3  2.8 99.00 99.00 99.00 999 1014.4 999.0 999.0 999.0 99.0 99.00 
2020 07 09 08 00 206  2.3  2.8 99.00 99.00 99.00 999 9999.0 999.0  24.6 999.0 99.0 99.00 
2020 07 09 08 10 217  2.1  3.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 08 20 215  2.1  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 08 30 215  1.9  2.4 99.00 99.00 99.00 999 1014.7 999.0 999.0 999.0 99.0 99.00 
2020 07 09 08 40 220  1.5  1.9 99.00 99.00 99.00 999 1014.8 999.0  24.5 999.0 99.0 99.00 
2020 07 09 09 00 206  2.0  2.5 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 09 10 203  1.9  2.6 99.00 99.00 99.00 999 9999.0 999.0  24.5 999.0 99.0 99.00 
2020 07 09 09 20 211  1.4  1.8 99.00 99.00 99.00 999 1015.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 09 30 222  1.9  2.8 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 09 40 215  1.6  2.3 99.00 99.00 99.00 999 1015.2 999.0 999.0 999.0 99.0 99.00 
2020 07 09 10 00 192  2.1  2.6 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 10 20 177  1.7  2.3 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00 
2020 07 09 10 30 174  1.1  1.7 99.00 99.00 99.00 999 1015.4 999.0 999.0 999.0 99.0 99.00 
2020 07 09 10 40 166  0.9  1.3 99.00 99.00 99.00 999 1015.5 999.0  24.4 999.0 99.0 99.00 
2020 07 09 10 50 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0  24.4 999.0 99.0 99.00 
